age,income,loan_amount,term_months,credit_score,num_of_defaults,employment_years,home_ownership,purpose,monthly_payment,dti,prob_default,default
57,49769,2771,36,780,0,16,MORTGAGE,other,57.7,0.0139,0.0402,0
46,13424,6923,48,612,0,25,MORTGAGE,debt_consolidation,126.75,0.1133,0.1139,0
42,32474,8409,24,496,0,29,RENT,home_improvement,318.8,0.1178,0.2278,0
24,66956,8904,48,634,0,21,RENT,home_improvement,170.27,0.0305,0.0782,0
51,65820,20281,60,741,0,20,OWN,home_improvement,326.1,0.0595,0.0785,0
38,24012,18231,36,692,0,4,RENT,home_improvement,498.81,0.2493,0.4878,0
58,81257,13243,24,726,0,1,RENT,other,631.05,0.0932,0.1324,0
44,49508,13859,48,681,0,0,MORTGAGE,debt_consolidation,251.99,0.0611,0.1208,1
43,67696,25949,36,619,0,15,RENT,debt_consolidation,812.5,0.144,0.3142,1
42,25763,2081,36,571,1,6,RENT,major_purchase,85.07,0.0396,0.2148,0
22,40881,22896,48,581,0,20,RENT,small_business,399.37,0.1172,0.3059,0
51,58318,1000,60,607,0,2,RENT,debt_consolidation,-24.9,-0.0051,0.0814,0
31,43736,9341,48,694,0,13,RENT,credit_card,147.08,0.0404,0.0816,0
48,8000,30105,36,644,0,21,MORTGAGE,debt_consolidation,835.13,1.2527,1.0,1
66,46184,18008,48,524,1,18,OTHER,other,441.15,0.1146,0.3946,0
52,10706,10333,24,672,0,15,OWN,home_improvement,471.25,0.5282,0.8447,1
25,28586,24153,60,735,0,21,RENT,debt_consolidation,351.69,0.1476,0.2015,1
58,21942,20951,48,539,0,5,MORTGAGE,home_improvement,497.23,0.2719,0.6023,0
30,72651,20546,60,688,0,29,RENT,credit_card,290.28,0.0479,0.0963,0
60,78927,12986,60,502,0,24,RENT,debt_consolidation,171.83,0.0261,0.1597,0
66,56831,24599,36,588,0,23,RENT,other,735.75,0.1554,0.257,0
44,45398,8560,60,560,1,0,RENT,debt_consolidation,194.06,0.0513,0.2958,0
55,50566,8088,60,697,0,6,MORTGAGE,credit_card,175.55,0.0417,0.0745,0
64,72637,33742,48,766,0,10,MORTGAGE,credit_card,703.96,0.1163,0.1583,0
68,10331,10000,36,724,0,24,OWN,small_business,274.03,0.3183,0.4183,1
43,28497,1000,48,721,0,17,OWN,debt_consolidation,-37.71,-0.0159,0.0358,0
37,70080,25624,36,584,0,8,RENT,home_improvement,711.16,0.1218,0.3024,1
21,74245,28613,48,690,1,21,OWN,debt_consolidation,562.43,0.0909,0.206,0
51,61794,12642,12,666,0,2,MORTGAGE,small_business,1044.58,0.2029,0.3201,0
51,29100,1000,48,567,0,23,RENT,debt_consolidation,135.58,0.0559,0.0972,0
62,69790,14447,60,725,2,22,RENT,home_improvement,256.96,0.0442,0.1936,0
62,77228,35723,36,680,2,27,RENT,home_improvement,936.87,0.1456,0.497,1
54,64365,17025,48,634,0,7,OWN,debt_consolidation,416.85,0.0777,0.1489,0
29,8000,22693,36,707,0,7,OWN,debt_consolidation,697.5,1.0463,0.9046,1
42,52491,23268,48,660,0,22,RENT,debt_consolidation,556.47,0.1272,0.2175,0
33,61704,24712,48,734,0,0,MORTGAGE,other,491.0,0.0955,0.166,0
45,39687,33625,36,782,0,28,OWN,credit_card,928.46,0.2807,0.3017,0
68,53733,25801,48,630,0,9,OWN,other,474.44,0.106,0.2267,0
38,39730,14192,60,629,0,14,MORTGAGE,debt_consolidation,314.5,0.095,0.1695,0
32,32768,3841,36,615,1,9,MORTGAGE,debt_consolidation,112.9,0.0413,0.151,0
60,80211,19297,48,651,0,25,RENT,other,333.5,0.0499,0.1029,0
37,54301,13065,48,744,1,7,OWN,home_improvement,354.87,0.0784,0.1885,1
35,27880,22167,36,575,1,20,MORTGAGE,major_purchase,581.82,0.2504,0.5222,1
62,22467,6371,60,554,0,28,RENT,other,86.45,0.0462,0.097,0
35,32780,11993,48,666,0,1,MORTGAGE,other,197.52,0.0723,0.1349,0
35,32888,15111,36,647,0,17,RENT,debt_consolidation,359.4,0.1311,0.1996,0
59,52930,5607,36,663,0,1,MORTGAGE,debt_consolidation,175.23,0.0397,0.0839,0
33,59711,15398,36,513,0,24,RENT,debt_consolidation,392.89,0.079,0.1865,1
37,59689,22868,48,757,0,29,MORTGAGE,small_business,400.17,0.0805,0.0967,1
52,34997,34101,48,664,0,20,RENT,debt_consolidation,759.99,0.2606,0.5239,1
29,68412,7646,48,821,0,18,RENT,credit_card,184.45,0.0324,0.0489,0
60,74556,24058,48,678,1,21,RENT,other,590.6,0.0951,0.2828,0
40,44800,1000,36,621,0,8,RENT,home_improvement,9.14,0.0024,0.0787,0
46,29358,14924,36,667,1,26,OTHER,debt_consolidation,416.56,0.1703,0.2672,0
47,52005,15706,60,753,0,24,RENT,credit_card,272.35,0.0628,0.0768,0
41,93201,23141,60,599,0,24,RENT,debt_consolidation,392.66,0.0506,0.12,0
38,28834,9803,36,690,0,26,OWN,credit_card,284.86,0.1186,0.0964,0
33,39476,17447,48,680,2,9,RENT,debt_consolidation,347.43,0.1056,0.3873,0
36,51148,26084,36,691,0,29,RENT,debt_consolidation,634.44,0.1488,0.1675,0
29,60833,3727,36,586,2,26,RENT,small_business,117.93,0.0233,0.2845,1
32,10288,1000,48,694,0,3,OWN,other,49.59,0.0578,0.0974,0
64,76117,25795,36,689,0,20,MORTGAGE,other,699.71,0.1103,0.1252,0
58,75845,5024,36,759,0,27,MORTGAGE,debt_consolidation,263.86,0.0417,0.043,0
39,41504,19569,48,774,1,29,OTHER,small_business,383.83,0.111,0.2037,0
27,104132,34500,60,676,0,0,OWN,home_improvement,543.73,0.0627,0.1593,0
55,74554,23363,60,666,0,10,OTHER,small_business,411.57,0.0662,0.1943,0
68,73488,5286,48,582,0,25,RENT,small_business,121.88,0.0199,0.1235,0
38,73751,1000,36,636,0,21,RENT,other,-50.92,-0.0083,0.0519,0
36,73174,7215,24,618,0,1,RENT,debt_consolidation,340.46,0.0558,0.1731,0
59,49561,16728,48,718,1,22,RENT,major_purchase,325.68,0.0789,0.1916,0
24,47580,12500,60,671,0,3,MORTGAGE,home_improvement,270.26,0.0682,0.1102,1
45,31128,28618,60,581,0,14,RENT,debt_consolidation,496.95,0.1916,0.468,1
52,38452,21671,48,591,0,19,MORTGAGE,debt_consolidation,439.73,0.1372,0.2321,0
60,43782,7693,12,828,0,24,RENT,debt_consolidation,704.83,0.1932,0.1434,0
33,51309,23460,36,619,0,12,RENT,other,624.23,0.146,0.3038,0
65,81965,30064,36,697,0,0,RENT,other,768.34,0.1125,0.244,0
37,8000,11849,60,651,0,21,RENT,home_improvement,129.34,0.194,0.2701,0
69,76898,19795,24,632,0,1,OTHER,credit_card,836.93,0.1306,0.2585,0
57,29762,6254,36,732,1,5,OWN,debt_consolidation,264.74,0.1067,0.2053,0
26,47909,13582,24,618,0,6,OWN,major_purchase,558.79,0.14,0.2543,0
39,35512,6079,48,628,0,18,RENT,debt_consolidation,164.64,0.0556,0.1139,0
33,87085,27392,48,746,0,3,RENT,credit_card,586.24,0.0808,0.1848,0
46,40000,9982,48,623,0,17,RENT,other,187.31,0.0562,0.1311,0
34,60428,19400,48,551,0,22,MORTGAGE,home_improvement,321.29,0.0638,0.1669,0
51,61465,21352,48,571,0,8,RENT,home_improvement,453.15,0.0885,0.2346,0
24,26799,46090,36,686,0,20,OWN,debt_consolidation,1320.5,0.5913,0.8737,0
59,48064,12342,36,600,1,10,OWN,debt_consolidation,365.59,0.0913,0.2535,0
28,74086,7228,60,729,0,4,RENT,home_improvement,103.48,0.0168,0.0733,0
45,32535,14277,36,651,0,24,OWN,debt_consolidation,370.15,0.1365,0.1749,0
33,66579,6494,24,703,0,23,MORTGAGE,debt_consolidation,238.89,0.0431,0.0501,0
52,43378,10125,36,674,0,0,RENT,debt_consolidation,248.31,0.0687,0.1487,0
58,73273,22274,36,724,0,1,OWN,credit_card,620.97,0.1017,0.1439,0
58,84949,8283,36,781,1,22,MORTGAGE,debt_consolidation,222.25,0.0314,0.0794,0
48,9843,20619,48,689,1,2,RENT,credit_card,454.85,0.5545,0.8125,0
50,23237,20964,60,686,0,21,RENT,credit_card,300.89,0.1554,0.211,0
23,41229,17493,48,727,0,16,RENT,debt_consolidation,363.12,0.1057,0.1336,0
48,79308,21695,12,610,0,23,MORTGAGE,debt_consolidation,1806.17,0.2733,0.3778,0
23,60649,12055,48,687,0,1,RENT,small_business,225.72,0.0447,0.1526,1
65,25104,1000,60,585,0,0,RENT,credit_card,32.04,0.0153,0.1305,1
54,63578,15592,60,596,1,1,RENT,debt_consolidation,215.24,0.0406,0.2455,0
36,31725,15782,36,616,0,7,RENT,credit_card,498.02,0.1884,0.4106,1
42,67410,11298,36,738,1,12,RENT,debt_consolidation,335.04,0.0596,0.1353,1
52,60779,21478,60,640,0,25,OWN,debt_consolidation,385.19,0.0761,0.1095,0
58,31637,22643,48,595,0,13,RENT,credit_card,468.14,0.1776,0.3919,1
28,48680,17181,36,703,0,20,MORTGAGE,debt_consolidation,460.81,0.1136,0.1182,1
28,74493,15986,24,534,0,11,MORTGAGE,credit_card,629.98,0.1015,0.2258,0
26,12159,27187,48,519,0,8,OWN,debt_consolidation,524.77,0.5179,0.8341,0
34,56022,4259,24,632,0,27,MORTGAGE,debt_consolidation,101.01,0.0216,0.0605,0
52,27862,11686,24,631,0,18,OWN,debt_consolidation,491.56,0.2117,0.2509,1
55,49676,24978,36,723,0,23,OWN,debt_consolidation,728.77,0.176,0.2109,0
30,59155,20357,36,734,0,19,RENT,other,504.39,0.1023,0.1328,0
23,90263,12649,36,642,0,6,RENT,debt_consolidation,417.5,0.0555,0.145,0
32,49474,18905,36,635,2,25,RENT,other,446.5,0.1083,0.4547,1
69,79310,9517,12,595,0,9,RENT,other,835.8,0.1265,0.2586,0
51,33190,16612,36,642,0,23,MORTGAGE,credit_card,419.17,0.1516,0.1984,0
49,40099,21880,24,471,0,2,RENT,home_improvement,965.62,0.289,0.8151,1
25,61741,27918,36,618,0,18,RENT,other,813.65,0.1581,0.2705,1
45,54035,21609,36,644,0,16,MORTGAGE,debt_consolidation,732.74,0.1627,0.2545,0
61,43431,28636,36,595,0,7,OWN,debt_consolidation,764.28,0.2112,0.401,1
51,42889,1000,36,604,0,17,OWN,debt_consolidation,-84.05,-0.0235,0.0476,0
41,76665,1000,36,629,0,6,RENT,credit_card,-66.77,-0.0105,0.0648,0
40,44231,1000,36,649,0,26,MORTGAGE,debt_consolidation,17.47,0.0047,0.0502,0
59,29583,26160,60,710,0,6,RENT,other,444.22,0.1802,0.3334,0
42,32902,21036,36,679,0,29,OWN,credit_card,548.46,0.2,0.1948,0
24,63398,7816,60,711,0,22,OWN,other,148.47,0.0281,0.0493,0
33,95130,11151,36,690,1,19,RENT,debt_consolidation,354.42,0.0447,0.146,0
65,39520,18364,60,658,1,22,MORTGAGE,home_improvement,335.27,0.1018,0.2154,1
62,92972,7766,36,806,0,25,RENT,home_improvement,213.74,0.0276,0.0424,0
69,49783,6828,48,599,1,15,MORTGAGE,debt_consolidation,99.96,0.0241,0.1447,0
40,44403,8454,36,586,0,14,OWN,other,276.44,0.0747,0.141,1
33,31794,7594,60,639,0,13,OWN,credit_card,195.66,0.0738,0.1246,0
37,46039,15441,36,645,0,15,OTHER,debt_consolidation,398.86,0.104,0.1448,0
56,34877,31630,60,659,0,26,OWN,other,468.61,0.1612,0.2511,0
53,33272,4928,48,583,0,23,MORTGAGE,credit_card,160.39,0.0578,0.0889,0
21,16958,14267,48,787,0,8,RENT,debt_consolidation,313.3,0.2217,0.2299,0
35,85322,19606,60,625,0,22,MORTGAGE,debt_consolidation,341.85,0.0481,0.095,0
33,71287,20355,60,582,0,21,MORTGAGE,home_improvement,425.21,0.0716,0.1329,0
37,55432,9941,48,668,0,20,OTHER,credit_card,117.43,0.0254,0.0742,0
44,47119,21186,36,726,0,9,MORTGAGE,home_improvement,577.9,0.1472,0.1784,1
28,49888,19200,36,762,0,14,RENT,home_improvement,552.22,0.1328,0.164,0
47,34461,10487,36,482,0,25,OWN,debt_consolidation,392.05,0.1365,0.2593,1
65,27322,1472,24,703,0,22,MORTGAGE,debt_consolidation,58.87,0.0259,0.046,0
43,64348,3566,24,772,1,9,OWN,home_improvement,124.41,0.0232,0.0755,0
66,44755,22458,48,608,0,1,OWN,home_improvement,478.71,0.1284,0.2686,0
28,56514,29270,60,633,0,4,RENT,debt_consolidation,524.38,0.1113,0.2795,0
28,16751,15007,12,583,0,28,RENT,debt_consolidation,1310.2,0.9386,1.0,1
46,43691,29019,48,610,1,7,OWN,other,678.1,0.1862,0.5333,1
67,26932,14476,36,575,2,5,MORTGAGE,other,306.46,0.1366,0.6222,1
33,59681,3555,60,715,1,5,RENT,home_improvement,20.88,0.0042,0.1161,0
59,69905,12905,24,642,0,0,RENT,debt_consolidation,580.88,0.0997,0.1895,0
57,79193,29918,48,439,0,15,OWN,home_improvement,636.33,0.0964,0.3232,1
69,37420,8965,60,607,0,17,MORTGAGE,debt_consolidation,171.19,0.0549,0.1135,0
48,27442,13640,36,601,1,2,OWN,home_improvement,347.62,0.152,0.4025,0
45,41628,26856,48,709,0,6,MORTGAGE,home_improvement,571.53,0.1648,0.2196,0
36,36013,26167,60,645,0,11,RENT,credit_card,424.53,0.1415,0.246,1
22,58624,18059,36,643,0,9,MORTGAGE,debt_consolidation,525.37,0.1075,0.1639,1
38,21944,20346,60,695,0,21,MORTGAGE,home_improvement,364.53,0.1993,0.2363,1
37,14912,25628,60,724,0,20,OTHER,small_business,443.36,0.3568,0.6503,1
50,43071,18085,24,668,0,24,MORTGAGE,credit_card,767.29,0.2138,0.2561,0
59,64530,27805,36,604,1,9,RENT,home_improvement,763.88,0.1421,0.5092,0
33,29450,21719,48,544,0,22,MORTGAGE,debt_consolidation,531.94,0.2168,0.407,1
52,66982,13521,60,751,0,8,OWN,home_improvement,281.28,0.0504,0.0771,0
49,57306,19345,36,850,0,26,RENT,home_improvement,540.13,0.1131,0.0741,0
66,80935,11145,48,658,0,10,RENT,debt_consolidation,275.16,0.0408,0.1235,0
50,33954,5344,36,672,0,18,RENT,home_improvement,249.83,0.0883,0.1078,0
38,17870,3585,60,755,0,26,MORTGAGE,home_improvement,14.58,0.0098,0.0302,0
33,61970,12934,48,530,0,7,OWN,credit_card,234.56,0.0454,0.1509,0
63,55597,18129,36,716,0,27,OWN,debt_consolidation,507.88,0.1096,0.0905,0
41,54049,33010,48,676,1,24,RENT,debt_consolidation,703.38,0.1562,0.3834,1
50,29043,19160,60,596,0,17,RENT,other,292.62,0.1209,0.224,0
41,65503,16914,36,613,0,3,RENT,credit_card,505.12,0.0925,0.2271,0
68,37331,14003,48,557,0,1,OWN,debt_consolidation,287.64,0.0925,0.2233,1
37,54041,11426,36,728,0,12,OTHER,other,372.03,0.0826,0.0948,0
60,40808,16307,48,577,1,22,MORTGAGE,debt_consolidation,306.34,0.0901,0.2344,1
39,57087,12242,48,678,0,13,RENT,credit_card,212.07,0.0446,0.1121,0
35,26097,11751,36,536,0,19,OWN,debt_consolidation,316.65,0.1456,0.2478,0
29,59993,23207,48,747,0,29,OWN,other,475.94,0.0952,0.08,0
30,63151,5925,48,635,1,27,RENT,debt_consolidation,78.65,0.0149,0.1287,0
64,52319,12500,60,725,0,21,OTHER,home_improvement,213.64,0.049,0.0568,0
51,82877,8123,24,635,1,23,RENT,credit_card,305.71,0.0443,0.1676,0
43,54143,16176,24,607,0,14,OWN,debt_consolidation,768.99,0.1704,0.279,0
50,68375,23537,60,556,0,29,OWN,debt_consolidation,389.31,0.0683,0.1251,0
53,51848,18499,60,723,1,12,RENT,debt_consolidation,326.73,0.0756,0.2294,1
29,66587,12790,36,624,0,5,RENT,other,292.97,0.0528,0.1438,0
67,19333,24403,60,670,1,19,RENT,small_business,434.22,0.2695,0.7127,1
21,50658,23827,48,600,0,5,RENT,other,456.11,0.108,0.2585,1
64,27461,15394,60,648,1,0,RENT,debt_consolidation,302.26,0.1321,0.3978,0
55,52808,30929,36,664,1,14,MORTGAGE,debt_consolidation,782.12,0.1777,0.4871,0
31,57683,19193,36,527,1,5,MORTGAGE,credit_card,531.55,0.1106,0.4298,0
54,66149,18924,36,602,1,26,MORTGAGE,home_improvement,577.31,0.1047,0.2324,0
36,59798,2973,60,760,0,14,MORTGAGE,home_improvement,58.33,0.0117,0.0399,0
29,43262,1000,36,592,0,14,MORTGAGE,small_business,20.78,0.0058,0.0975,0
52,34928,15634,60,713,0,13,RENT,other,327.41,0.1125,0.152,0
35,8000,24972,48,672,0,9,OWN,debt_consolidation,479.19,0.7188,1.0,1
32,51377,18285,36,685,1,28,RENT,major_purchase,449.38,0.105,0.2388,0
53,72757,24508,36,694,1,26,RENT,home_improvement,628.59,0.1037,0.2107,1
65,52167,10864,48,651,0,7,OWN,credit_card,176.05,0.0405,0.108,0
34,48304,15824,48,610,0,3,OWN,home_improvement,350.45,0.0871,0.2088,1
28,52861,15166,24,597,0,24,RENT,other,616.86,0.14,0.2114,0
28,42245,1000,60,626,0,21,RENT,credit_card,65.84,0.0187,0.0665,0
47,53899,32889,48,737,0,5,RENT,debt_consolidation,708.21,0.1577,0.2415,0
32,41900,26975,60,555,0,19,MORTGAGE,credit_card,467.84,0.134,0.2399,0
21,32022,24284,48,628,0,23,OTHER,other,419.1,0.1571,0.2575,1
63,48494,27849,36,543,0,20,MORTGAGE,small_business,802.21,0.1985,0.453,1
60,48057,10330,48,609,0,27,MORTGAGE,debt_consolidation,277.68,0.0693,0.0951,0
62,87503,22957,60,641,0,16,OWN,home_improvement,387.79,0.0532,0.1109,0
31,33886,10307,36,747,0,22,RENT,debt_consolidation,237.97,0.0843,0.0785,0
59,46811,16480,60,755,0,23,MORTGAGE,debt_consolidation,197.05,0.0505,0.0605,0
63,44866,1000,36,524,0,21,RENT,credit_card,77.58,0.0207,0.1133,0
51,41046,13512,60,544,0,6,RENT,credit_card,230.31,0.0673,0.2196,0
37,60262,1000,60,638,0,11,MORTGAGE,debt_consolidation,-51.31,-0.0102,0.0478,0
53,94759,2458,48,703,0,22,MORTGAGE,major_purchase,70.31,0.0089,0.0456,0
52,43583,14462,36,537,0,3,OWN,small_business,400.64,0.1103,0.3657,1
49,60317,7922,48,624,0,13,OTHER,credit_card,244.51,0.0486,0.0972,0
41,11752,18389,60,722,0,3,OWN,debt_consolidation,266.23,0.2718,0.384,1
41,42129,31749,36,730,0,29,RENT,debt_consolidation,900.56,0.2565,0.3229,1
60,81104,8782,48,628,0,15,OWN,debt_consolidation,242.27,0.0358,0.0819,0
43,48900,12352,48,509,1,27,MORTGAGE,debt_consolidation,280.41,0.0688,0.2455,0
26,60046,21645,36,723,0,0,OWN,other,593.4,0.1186,0.1955,0
42,37544,8300,36,585,0,17,MORTGAGE,credit_card,213.69,0.0683,0.1165,0
58,55151,7846,36,687,0,18,OWN,debt_consolidation,202.34,0.044,0.0659,0
57,82655,10555,36,587,1,20,OWN,debt_consolidation,267.83,0.0389,0.162,0
65,26798,23808,60,657,0,9,RENT,other,361.77,0.162,0.2725,1
28,93730,1000,60,671,0,24,RENT,credit_card,73.51,0.0094,0.0606,0
61,19081,6525,12,739,1,4,RENT,credit_card,596.19,0.3749,0.7535,1
69,40289,30308,60,551,0,12,RENT,credit_card,541.53,0.1613,0.4057,0
55,33281,1000,12,588,0,5,MORTGAGE,debt_consolidation,94.41,0.034,0.0917,0
31,44550,13726,36,762,0,29,MORTGAGE,other,390.67,0.1052,0.0829,0
44,33021,30299,24,666,1,22,RENT,debt_consolidation,1184.21,0.4303,0.8471,0
69,31505,34099,60,589,0,3,OWN,home_improvement,603.14,0.2297,0.5728,0
41,26265,22993,60,700,0,15,RENT,debt_consolidation,383.85,0.1754,0.2251,0
22,62881,26718,48,580,0,7,OWN,credit_card,496.78,0.0948,0.2212,0
60,45240,5513,36,663,0,15,OWN,other,205.56,0.0545,0.0858,0
39,40009,6335,36,602,0,10,RENT,major_purchase,167.89,0.0504,0.1321,0
59,55645,32141,48,737,0,21,MORTGAGE,debt_consolidation,707.09,0.1525,0.1705,0
48,20107,12361,36,590,0,26,MORTGAGE,credit_card,365.32,0.218,0.2653,0
37,56127,1000,36,464,0,0,RENT,debt_consolidation,-17.53,-0.0037,0.1495,0
26,48124,19184,48,618,0,21,MORTGAGE,other,436.99,0.109,0.1748,0
39,48739,13090,36,603,0,17,RENT,home_improvement,330.22,0.0813,0.1471,0
58,60383,15811,12,632,0,3,RENT,debt_consolidation,1234.37,0.2453,0.486,1
48,82870,1000,36,688,0,10,OTHER,debt_consolidation,64.93,0.0094,0.0531,0
22,56459,1000,48,567,1,19,OWN,debt_consolidation,30.85,0.0066,0.1314,0
58,46002,18025,60,595,0,9,RENT,major_purchase,306.03,0.0798,0.1858,0
57,26347,11968,12,649,0,15,OWN,credit_card,1035.15,0.4715,0.7011,0
24,8000,10431,36,603,0,28,MORTGAGE,debt_consolidation,232.41,0.3486,0.491,1
42,52557,18904,36,654,1,9,MORTGAGE,other,477.52,0.109,0.2518,0
46,24807,7211,36,687,0,4,RENT,debt_consolidation,144.69,0.07,0.1259,1
69,8000,12345,48,650,0,25,MORTGAGE,debt_consolidation,233.58,0.3504,0.4752,1
63,42982,10512,36,727,1,27,MORTGAGE,debt_consolidation,308.68,0.0862,0.1431,0
56,54789,23854,36,583,0,17,OWN,debt_consolidation,764.53,0.1674,0.3067,0
33,64886,1000,48,609,0,21,OWN,credit_card,8.7,0.0016,0.0488,0
52,71225,8526,36,754,1,10,RENT,home_improvement,245.01,0.0413,0.1268,0
37,67514,25897,60,598,0,2,RENT,debt_consolidation,360.27,0.064,0.2574,1
61,68051,6628,36,821,0,8,OWN,debt_consolidation,156.66,0.0276,0.0483,0
56,20638,16199,36,717,0,14,MORTGAGE,debt_consolidation,347.13,0.2018,0.2617,0
66,47008,31694,36,592,0,21,MORTGAGE,debt_consolidation,994.34,0.2538,0.5247,1
39,61596,16583,36,690,0,18,OWN,debt_consolidation,366.05,0.0713,0.0886,0
55,50927,36405,60,670,0,18,MORTGAGE,debt_consolidation,580.87,0.1369,0.1945,0
66,46897,28998,48,548,0,4,MORTGAGE,debt_consolidation,596.94,0.1527,0.398,1
60,50561,8483,36,758,1,5,OWN,major_purchase,324.06,0.0769,0.1574,0
48,54910,2359,48,707,0,3,RENT,debt_consolidation,60.34,0.0132,0.0653,0
21,48462,8960,60,753,0,11,RENT,home_improvement,79.1,0.0196,0.0569,1
62,33074,18800,24,723,0,4,RENT,debt_consolidation,768.24,0.2787,0.5223,0
38,15943,18462,36,674,0,2,RENT,home_improvement,515.88,0.3883,0.8148,1
68,45919,21645,36,725,0,9,RENT,major_purchase,568.97,0.1487,0.1986,0
60,51149,5745,60,556,0,12,MORTGAGE,home_improvement,58.64,0.0138,0.089,0
53,50931,7217,36,788,0,3,RENT,debt_consolidation,159.72,0.0376,0.0797,0
32,69058,20585,36,702,0,23,RENT,debt_consolidation,532.5,0.0925,0.1258,0
28,72612,34909,36,513,0,7,OTHER,small_business,923.13,0.1526,0.552,1
44,47919,4030,48,545,1,0,MORTGAGE,credit_card,39.15,0.0098,0.1884,0
36,48062,14275,60,670,0,19,MORTGAGE,debt_consolidation,220.7,0.0551,0.0946,0
24,61462,11401,36,587,0,1,RENT,other,353.37,0.069,0.1935,0
58,58530,16453,36,686,0,3,OWN,home_improvement,392.56,0.0805,0.1546,0
64,41148,3027,60,581,0,20,OWN,small_business,9.03,0.0026,0.0831,0
47,63180,15881,36,560,0,0,OWN,debt_consolidation,443.06,0.0842,0.2244,0
29,47072,27207,36,612,0,27,RENT,debt_consolidation,781.01,0.1991,0.345,0
67,47497,1000,48,850,0,20,OWN,credit_card,94.0,0.0237,0.0281,0
36,58672,24960,48,573,0,6,OTHER,credit_card,554.35,0.1134,0.2523,0
32,43976,3050,36,737,0,4,RENT,debt_consolidation,91.53,0.025,0.0743,0
51,51893,17581,36,596,0,22,RENT,credit_card,485.95,0.1124,0.1803,0
44,55950,19888,48,643,0,12,RENT,home_improvement,407.15,0.0873,0.2014,1
34,66343,18751,48,658,0,24,OWN,debt_consolidation,331.41,0.0599,0.0846,0
65,64962,11665,60,645,1,12,RENT,home_improvement,213.12,0.0394,0.2057,0
45,55340,21624,60,653,0,7,MORTGAGE,debt_consolidation,337.57,0.0732,0.1588,0
54,8000,2427,36,673,0,16,RENT,credit_card,73.97,0.111,0.1265,1
23,54867,24145,60,545,0,29,RENT,debt_consolidation,354.67,0.0776,0.1792,0
44,57957,10349,36,640,1,9,OWN,home_improvement,281.79,0.0583,0.2137,0
62,62018,18219,60,646,0,9,MORTGAGE,debt_consolidation,256.23,0.0496,0.108,0
29,30879,11485,48,688,0,1,OTHER,small_business,264.87,0.1029,0.2079,0
46,8000,30321,48,630,0,5,RENT,credit_card,617.74,0.9266,0.9018,1
40,66123,19386,48,686,0,20,RENT,credit_card,411.6,0.0747,0.1386,0
60,25509,21527,24,604,0,0,RENT,other,873.94,0.4111,0.8775,1
30,74443,22875,12,611,0,29,MORTGAGE,debt_consolidation,1939.54,0.3126,0.5465,1
39,38426,12590,36,671,0,17,OWN,credit_card,366.43,0.1144,0.1504,0
23,29456,17892,60,577,1,2,MORTGAGE,debt_consolidation,255.25,0.104,0.3694,1
44,56992,16652,36,610,0,25,OTHER,other,415.62,0.0875,0.1158,0
25,62323,21449,36,615,0,20,OWN,major_purchase,638.17,0.1229,0.1744,1
23,61131,10543,60,619,1,6,RENT,major_purchase,59.94,0.0118,0.1673,0
47,60032,7934,36,654,0,15,RENT,debt_consolidation,288.14,0.0576,0.1003,0
36,35844,26818,60,587,0,21,RENT,debt_consolidation,409.51,0.1371,0.2799,0
69,19461,22867,36,693,0,2,MORTGAGE,debt_consolidation,666.38,0.4109,0.7968,1
35,42206,6606,36,630,0,5,RENT,home_improvement,201.09,0.0572,0.1184,0
55,27085,34022,36,678,1,3,OWN,debt_consolidation,925.71,0.4101,0.7896,1
32,58650,9285,60,564,1,15,RENT,debt_consolidation,168.72,0.0345,0.2214,0
61,67484,16186,24,449,0,2,RENT,home_improvement,676.29,0.1203,0.4586,1
64,53453,26686,24,716,0,3,RENT,small_business,1149.03,0.258,0.5102,0
46,49981,26591,48,664,0,10,OWN,debt_consolidation,514.22,0.1235,0.2008,0
67,43791,7945,60,688,1,23,RENT,other,164.64,0.0451,0.126,0
54,69606,20172,24,742,0,16,OWN,debt_consolidation,742.5,0.128,0.1263,1
43,13390,11897,48,584,0,18,OWN,debt_consolidation,275.99,0.2473,0.4052,1
51,25876,19195,48,523,0,25,OTHER,small_business,398.68,0.1849,0.4128,0
40,86534,13743,48,718,0,27,MORTGAGE,credit_card,308.71,0.0428,0.0635,0
32,24900,10972,36,695,0,7,OWN,other,333.68,0.1608,0.2201,0
43,60620,5376,36,727,0,27,MORTGAGE,credit_card,220.89,0.0437,0.0536,0
24,64735,26851,36,766,0,13,RENT,other,750.61,0.1391,0.1886,0
43,11474,7562,48,567,0,25,OWN,debt_consolidation,112.69,0.1179,0.143,0
68,15314,29683,24,715,0,15,RENT,home_improvement,1326.01,1.0391,0.9143,1
68,75294,12061,48,632,0,24,RENT,other,267.9,0.0427,0.1002,0
21,30541,19846,36,717,0,18,MORTGAGE,debt_consolidation,593.1,0.233,0.3101,1
45,31087,30392,36,778,0,15,RENT,debt_consolidation,823.57,0.3179,0.4892,1
